pressure_PS1_bar,pressure_PS2_bar,pressure_PS3_bar,pressure_PS4_bar,pressure_PS5_bar,pressure_PS6_bar,motor_power_EPS1_W,flow_FS1_l_min,flow_FS2_l_min,temp_TS1_C,temp_TS2_C,temp_TS3_C,temp_TS4_C,vibration_VS1,efficiency_SE,cooling_eff_CE,cooling_pwr_CP,fault
154.4,5.12,4.98,5.08,5.02,8.28,2108.0,8.47,8.53,34.62,40.12,38.23,30.17,0.5113,0.8698,100.42,1.512,0
154.79,4.84,5.21,5.09,4.97,8.36,2113.2,8.31,8.55,35.73,39.98,38.72,30.09,0.5111,0.8572,99.1,1.474,0
154.09,5.05,4.81,4.83,5.16,7.44,2117.4,8.36,8.4,35.53,41.26,37.69,29.63,0.5468,0.8852,101.02,1.506,0
154.54,5.06,4.95,5.02,5.0,7.91,2164.8,8.19,8.58,34.5,40.01,38.16,30.12,0.5187,0.8696,100.4,1.576,0
155.76,4.9,4.84,4.87,5.04,7.74,2089.1,8.38,8.47,35.8,40.38,38.39,30.17,0.5088,0.8651,98.96,1.545,0
156.89,4.94,5.09,5.06,5.05,8.05,2173.9,8.84,8.22,35.46,40.33,38.59,29.94,0.5087,0.8617,101.0,1.534,0
151.76,5.02,5.03,4.98,5.01,7.66,2047.7,8.66,8.44,34.99,40.24,37.76,30.2,0.5247,0.8763,101.52,1.504,0
155.47,4.98,5.0,5.0,5.09,8.28,2114.3,8.19,8.51,35.58,39.71,37.47,30.01,0.4968,0.866,101.17,1.427,0
154.76,5.06,5.03,5.0,5.18,8.13,2162.8,8.42,8.45,34.71,39.23,37.8,30.23,0.5347,0.8385,99.42,1.54,0
157.78,5.07,5.02,4.84,4.91,7.92,2145.1,8.7,8.36,35.38,40.12,38.52,29.61,0.5327,0.8682,99.66,1.496,0
156.81,4.93,5.06,5.05,4.81,7.74,2122.6,8.37,8.07,34.68,40.74,37.69,29.96,0.5409,0.8639,99.65,1.626,0
150.96,4.91,5.02,4.97,4.87,8.4,2048.9,8.72,8.37,34.87,40.48,37.51,30.18,0.5242,0.8671,101.07,1.579,1
155.29,5.11,4.95,5.05,4.96,7.89,2035.9,8.43,8.2,34.99,39.62,38.59,30.26,0.5113,0.8601,99.05,1.474,0
154.44,4.98,5.14,5.02,5.01,7.99,2192.2,8.34,8.4,35.7,40.62,37.82,29.39,0.5149,0.8471,100.82,1.54,0
152.78,5.02,4.97,5.15,4.9,8.51,2041.7,8.45,8.08,36.07,40.59,38.07,29.72,0.5339,0.8569,99.05,1.509,0
158.32,4.9,5.02,5.05,4.86,7.9,2057.4,8.05,8.33,34.74,39.62,37.81,30.43,0.5184,0.8589,99.42,1.5,0
155.83,4.99,4.89,5.02,4.78,8.31,2084.0,8.45,8.26,34.29,40.73,38.24,29.92,0.5203,0.8482,99.6,1.433,0
158.36,4.98,4.81,4.84,5.15,8.05,2060.2,8.54,8.42,35.51,39.78,38.57,30.24,0.534,0.8537,99.34,1.52,0
154.98,4.99,4.93,5.21,5.07,8.04,2038.4,8.29,8.6,35.63,40.05,38.16,30.2,0.495,0.8682,101.49,1.503,0
155.35,5.05,4.93,5.14,4.79,7.35,2145.0,8.68,8.45,35.55,39.29,37.55,30.52,0.51,0.8702,101.23,1.436,0
152.51,5.11,5.01,4.97,5.01,8.04,2105.5,8.66,8.28,34.41,39.43,37.84,30.44,0.5265,0.8562,100.39,1.511,0
153.04,5.08,5.03,4.91,5.04,8.15,2084.6,8.47,8.55,35.46,39.56,37.41,30.18,0.5039,0.881,99.55,1.522,0
158.11,5.06,4.8,4.9,5.0,7.45,2014.7,8.63,8.63,35.24,39.77,38.15,30.36,0.5505,0.8652,99.16,1.517,0
154.14,5.04,4.89,5.06,4.99,7.63,2131.8,8.79,8.74,34.44,39.84,37.85,29.76,0.5312,0.8575,99.69,1.502,0
157.3,5.0,5.03,4.98,5.08,7.83,2086.7,8.01,8.52,35.78,40.27,37.6,30.28,0.5223,0.8555,101.16,1.44,0
153.32,4.94,5.06,4.78,4.87,8.19,1984.0,8.47,8.37,34.98,39.68,38.51,29.8,0.4717,0.8574,102.06,1.496,0
156.44,4.97,4.92,5.01,4.83,7.92,2136.2,8.67,8.37,35.74,39.74,38.2,30.28,0.4681,0.8519,100.13,1.435,0
156.1,4.97,5.11,5.03,4.99,8.29,2114.5,8.12,8.64,35.08,40.52,37.04,30.16,0.539,0.8443,101.95,1.563,0
156.37,4.98,5.08,4.83,4.91,7.95,2125.0,8.7,8.69,35.65,39.3,37.95,29.89,0.5331,0.8543,99.97,1.58,0
154.17,4.97,5.04,4.89,5.02,8.15,2060.0,8.01,8.4,35.1,40.62,38.92,29.58,0.549,0.8724,100.25,1.554,0
159.42,4.98,5.06,5.01,4.99,7.82,2078.0,8.4,8.29,35.66,40.75,37.5,30.3,0.5255,0.8462,99.76,1.541,0
153.53,4.89,5.09,4.73,4.99,7.73,2007.9,8.48,8.92,34.6,40.54,37.34,29.74,0.5283,0.8525,100.31,1.572,0
156.89,4.83,5.12,4.96,4.96,7.95,2133.9,8.57,8.5,34.28,40.23,38.55,29.51,0.5133,0.8392,100.08,1.449,0
154.79,4.98,4.91,5.07,4.93,8.28,2069.6,8.39,8.36,34.95,39.83,38.01,30.36,0.524,0.8455,99.56,1.458,0
154.17,5.11,5.07,4.83,4.84,7.9,2146.9,8.3,8.51,34.92,40.08,37.31,29.73,0.5476,0.8461,99.73,1.48,0
156.95,5.02,4.93,4.95,5.09,7.81,2107.9,8.39,8.61,35.23,38.58,37.86,29.6,0.4836,0.8666,101.39,1.581,0
154.55,4.98,5.07,5.14,4.96,8.01,2084.9,8.26,8.41,34.89,40.14,38.06,30.2,0.5077,0.8526,101.76,1.537,0
155.58,4.89,5.07,4.91,5.09,8.23,2145.7,8.7,8.72,34.17,40.31,37.83,30.39,0.5602,0.8766,99.35,1.565,0
153.46,4.92,4.97,4.97,4.87,7.89,2084.5,8.02,8.39,34.92,39.69,38.25,29.6,0.5121,0.8502,101.8,1.598,0
155.12,4.93,4.88,5.01,5.06,8.1,2101.7,8.32,8.59,33.66,40.48,37.77,29.99,0.5306,0.8526,98.43,1.43,0
151.56,5.02,4.8,4.99,5.06,8.1,2118.4,8.59,8.61,36.31,40.67,38.12,29.91,0.5348,0.8523,100.45,1.483,0
151.77,4.87,4.95,4.95,4.82,8.1,2011.7,8.37,8.8,34.28,40.19,37.71,29.63,0.5366,0.8642,98.85,1.542,0
154.88,4.96,4.93,5.0,4.86,8.06,2057.9,8.19,8.32,34.72,40.03,38.06,29.69,0.5197,0.8647,99.52,1.529,0
156.79,4.94,4.87,5.09,5.13,8.44,2031.8,8.45,8.73,34.72,39.39,37.13,30.03,0.5233,0.8778,99.64,1.528,0
155.23,4.91,5.02,5.06,5.0,8.0,2078.3,8.52,8.44,34.82,40.39,37.44,30.13,0.5205,0.8544,99.69,1.557,0
150.97,5.0,5.03,5.04,4.81,8.02,2102.0,8.35,8.77,34.68,39.98,37.29,30.06,0.505,0.8608,100.31,1.481,1
154.25,5.09,4.99,4.96,4.89,8.06,2130.5,9.03,8.78,35.04,40.18,37.37,30.03,0.5022,0.8568,101.21,1.454,0
156.47,5.1,4.93,4.88,5.05,7.79,2022.6,8.17,8.41,35.13,39.99,37.41,30.3,0.5465,0.8586,98.65,1.533,0
154.55,4.92,4.92,5.28,4.98,8.34,2084.9,8.7,8.59,35.22,39.73,37.98,30.26,0.5167,0.8671,98.1,1.473,0
157.1,5.12,4.9,4.95,4.89,7.99,2164.7,8.5,8.25,35.02,39.71,38.22,30.5,0.5149,0.863,101.2,1.482,0
155.26,5.12,5.01,4.82,4.98,8.21,2074.7,8.37,8.56,35.4,40.43,38.16,29.31,0.4906,0.8474,100.63,1.438,0
159.58,4.96,5.07,5.24,4.94,7.82,2123.5,8.44,8.63,34.73,39.56,38.6,30.21,0.4998,0.8584,98.5,1.51,0
155.37,4.93,5.0,5.07,4.88,8.33,2064.8,8.17,8.66,35.34,40.36,38.15,29.73,0.5252,0.8778,99.98,1.52,0
153.39,5.07,4.92,5.02,5.0,8.36,2123.0,8.33,8.25,35.67,39.87,38.01,30.11,0.5478,0.8544,99.32,1.467,0
156.6,5.06,5.07,4.95,5.05,8.18,2095.9,8.58,8.51,34.6,40.17,38.34,30.04,0.5049,0.8583,102.17,1.469,0
156.6,4.83,4.97,4.93,5.01,8.12,2020.9,8.84,8.56,34.85,39.86,37.42,29.81,0.5128,0.8692,100.32,1.477,0
153.18,5.02,5.03,4.88,4.91,8.14,2098.5,8.27,8.61,34.55,40.79,38.81,29.75,0.5151,0.8629,101.26,1.51,0
154.87,4.92,5.03,5.12,5.1,7.98,1993.8,8.54,8.52,35.63,40.41,37.39,30.32,0.4918,0.8721,100.34,1.589,0
155.39,4.85,4.92,4.83,4.88,7.78,2156.9,8.34,8.63,34.67,39.78,37.96,29.25,0.5465,0.8562,100.43,1.553,0
155.3,4.9,4.94,5.07,5.13,7.98,2050.6,8.72,8.35,35.21,40.6,38.22,30.24,0.5238,0.856,99.39,1.444,0
156.51,4.99,4.98,4.9,5.15,7.69,2178.7,8.66,8.28,35.39,39.78,37.73,30.14,0.5364,0.8559,99.2,1.596,0
154.2,4.97,5.05,4.97,5.13,7.83,2173.6,8.4,8.36,34.5,40.33,38.34,30.36,0.5157,0.8705,97.85,1.454,0
152.69,4.87,4.94,4.98,4.98,8.37,2097.5,8.67,8.5,34.95,40.07,38.22,30.06,0.5325,0.8495,99.33,1.497,0
156.96,4.89,4.87,5.01,5.04,7.37,2132.1,8.24,8.62,34.62,40.38,37.53,29.7,0.5605,0.8456,99.71,1.458,0
152.82,5.03,4.95,4.97,4.99,7.85,2011.2,8.2,8.57,34.82,39.73,38.57,30.16,0.5217,0.8585,98.11,1.581,0
154.96,5.06,5.06,4.96,4.97,7.53,2037.0,8.4,8.8,34.8,40.17,37.48,29.9,0.5204,0.8488,100.5,1.527,0
156.05,4.94,5.02,4.96,4.95,8.69,2094.3,8.23,8.4,35.13,39.84,37.87,30.09,0.5429,0.866,100.32,1.464,0
154.43,4.97,4.87,5.2,4.91,7.85,2126.1,8.16,8.69,34.19,40.87,38.22,30.36,0.5291,0.8449,101.31,1.442,0
155.29,4.85,5.0,5.05,5.12,7.69,2084.2,8.2,8.19,35.19,40.6,36.98,30.11,0.5553,0.8567,100.42,1.447,0
153.59,5.03,5.02,4.87,4.87,8.27,2127.9,8.68,8.69,34.67,40.15,38.01,30.27,0.5046,0.852,99.74,1.511,0
156.18,4.98,4.86,4.8,5.0,7.68,2206.3,8.46,8.63,35.4,38.97,38.19,29.69,0.5081,0.8513,101.18,1.414,0
152.94,4.95,4.93,4.89,4.99,8.45,2039.3,8.35,8.33,34.88,40.7,38.09,29.71,0.5145,0.8763,100.57,1.435,0
151.93,5.16,5.01,4.93,4.82,7.91,2096.0,8.87,8.52,35.21,40.13,38.14,29.87,0.5346,0.8695,99.21,1.47,0
157.84,5.02,4.97,5.07,5.2,7.72,2096.3,8.27,8.25,34.08,40.25,38.81,30.32,0.5067,0.8542,99.35,1.45,0
152.91,4.93,4.91,5.08,4.84,7.97,2127.9,8.47,8.42,34.74,39.82,38.03,29.89,0.5192,0.8603,99.28,1.555,0
156.19,5.0,4.99,5.09,5.08,8.29,2079.8,8.66,8.64,35.75,39.7,38.61,30.35,0.506,0.8618,100.57,1.505,0
155.47,5.16,5.06,5.23,4.97,7.92,2109.7,8.27,8.57,35.04,39.63,37.92,29.89,0.4709,0.8495,100.26,1.427,0
154.21,4.97,4.96,5.18,4.96,8.23,2065.0,8.38,8.55,34.45,40.04,37.96,30.02,0.5115,0.8552,101.73,1.516,0
157.07,4.93,4.97,4.95,5.07,7.51,2075.5,8.23,9.0,34.69,39.1,38.56,29.28,0.518,0.8552,101.68,1.517,0
152.89,5.05,5.08,4.93,4.99,7.69,2020.1,8.58,8.91,34.42,40.51,38.11,30.0,0.4909,0.8807,99.68,1.473,0
151.35,4.65,5.0,4.92,4.94,7.92,2011.7,8.57,8.27,33.93,40.64,38.61,30.15,0.5576,0.8663,100.07,1.467,0
157.06,5.16,4.94,5.01,5.13,7.65,2083.8,8.83,8.28,35.69,40.03,37.82,29.99,0.5259,0.8657,101.18,1.522,0
154.51,5.05,5.06,5.15,5.12,8.24,2108.7,8.36,8.3,33.96,40.03,38.37,29.93,0.5355,0.8414,98.26,1.473,0
157.08,4.9,5.04,5.09,5.22,8.09,2050.0,8.0,8.67,35.16,40.11,37.75,29.73,0.5131,0.8563,99.55,1.443,1
152.78,5.16,5.07,5.02,5.05,7.87,2090.5,9.03,8.71,34.77,40.6,37.88,30.21,0.5139,0.8504,100.52,1.459,0
157.78,4.86,4.88,5.1,5.11,7.99,2073.5,8.52,8.33,34.36,40.21,37.58,30.25,0.5567,0.8617,99.99,1.518,0
155.53,4.96,5.07,5.06,5.11,8.46,2165.8,8.72,8.29,34.98,39.81,38.23,29.49,0.5393,0.8652,98.26,1.571,0
155.58,4.93,5.01,5.03,4.91,8.38,2095.4,8.5,8.25,34.35,41.07,37.47,30.05,0.5013,0.8568,101.06,1.515,0
155.0,4.85,5.03,4.94,4.99,8.37,2110.4,8.77,8.58,35.36,40.11,38.36,29.72,0.5211,0.8469,99.77,1.576,0
151.8,5.13,5.03,4.91,4.8,7.77,2030.6,8.45,8.5,35.22,40.34,37.3,30.25,0.498,0.8511,101.67,1.523,0
153.1,4.95,5.09,5.12,4.94,8.29,2035.2,8.4,8.31,34.46,40.79,38.18,30.41,0.5252,0.8418,98.38,1.508,0
154.93,5.21,4.99,4.91,5.14,8.0,2162.0,8.7,8.24,34.45,39.44,37.6,29.58,0.4924,0.8466,101.23,1.421,0
153.7,5.05,4.87,5.21,4.87,7.96,2008.7,8.24,8.11,35.85,40.14,38.63,30.12,0.5176,0.8705,100.4,1.574,0
156.66,4.86,4.98,5.03,5.01,8.12,2130.1,8.83,8.45,35.63,39.37,38.24,30.23,0.5291,0.8577,100.91,1.461,0
157.42,4.93,5.18,4.95,4.97,7.83,2096.5,8.61,8.6,34.7,39.48,37.88,30.51,0.5013,0.8518,97.41,1.515,0
156.39,4.93,5.05,5.04,4.96,8.08,2186.3,8.65,8.32,35.53,40.37,38.36,29.69,0.5401,0.8523,100.9,1.573,0
153.9,5.05,5.06,4.91,5.17,8.56,2071.0,8.4,8.97,35.13,39.78,37.29,29.85,0.518,0.8438,100.77,1.487,0
153.13,4.97,4.97,5.08,5.0,8.33,2041.1,8.76,8.49,35.43,40.33,38.13,30.32,0.5129,0.8676,100.62,1.559,0
155.09,5.12,5.26,5.05,5.1,7.34,2134.2,8.39,8.33,35.35,40.45,38.44,30.26,0.5155,0.8582,99.9,1.473,0
155.58,4.87,4.83,4.99,5.06,7.6,2079.7,8.21,8.66,35.05,39.99,37.79,29.84,0.5495,0.8619,101.34,1.446,0
155.75,5.07,5.04,5.02,4.89,8.26,2046.4,8.23,8.34,34.84,40.58,37.91,30.03,0.5411,0.8414,98.96,1.43,0
155.05,5.1,5.01,4.91,5.0,7.9,2065.0,8.43,8.52,34.23,39.62,38.02,30.12,0.5236,0.8527,100.26,1.488,0
157.9,4.96,5.04,4.94,5.06,7.94,2139.6,8.75,8.48,35.05,40.5,38.01,30.15,0.5363,0.8449,101.04,1.493,0
156.76,4.85,4.99,4.98,4.85,8.16,1975.5,8.09,8.64,35.55,41.06,38.09,29.91,0.5441,0.8532,102.25,1.495,0
157.07,5.14,4.99,5.0,5.14,7.87,2165.5,8.44,8.44,35.45,40.78,37.89,30.41,0.4795,0.8412,99.37,1.446,0
151.81,4.97,4.77,4.83,4.86,7.82,2109.0,8.5,8.13,34.73,40.37,38.3,29.95,0.5493,0.8375,98.47,1.524,0
159.15,5.0,5.0,5.0,4.8,8.16,2072.2,8.3,8.27,34.93,40.86,37.93,30.56,0.4945,0.8499,99.47,1.572,0
155.02,5.09,5.03,5.06,4.98,7.52,2109.1,8.53,8.57,35.08,39.05,38.18,30.26,0.5077,0.8728,99.26,1.476,0
155.49,5.0,4.97,5.02,5.05,7.84,2129.1,8.38,8.41,34.43,40.1,38.52,29.9,0.4911,0.8659,100.65,1.544,0
154.41,5.0,4.86,5.03,5.01,7.65,2154.4,8.49,8.43,34.65,40.24,38.04,30.35,0.5174,0.8676,100.23,1.484,0
156.62,5.04,4.99,5.03,5.06,8.02,2190.6,8.68,8.44,34.26,40.03,37.79,29.94,0.4945,0.8703,100.22,1.489,0
154.97,4.94,5.08,5.16,5.14,8.26,2159.9,8.25,8.47,35.45,40.46,37.88,30.36,0.5417,0.8493,100.24,1.489,0
153.79,5.04,4.86,5.08,4.92,7.73,2066.7,8.2,8.41,35.27,40.14,37.34,29.65,0.5409,0.8579,99.14,1.493,0
153.86,4.97,4.92,5.07,4.97,7.55,2060.1,8.32,8.48,34.5,39.81,37.5,30.04,0.5203,0.8425,101.08,1.551,0
152.27,5.06,5.04,4.96,4.87,8.51,2083.5,8.5,8.75,34.79,39.71,37.98,29.78,0.5086,0.8451,100.39,1.513,0
156.97,4.98,4.9,5.13,5.06,7.74,2159.2,8.52,8.27,35.36,39.78,38.08,29.78,0.5138,0.8521,101.49,1.43,0
155.31,4.98,4.94,5.04,4.84,8.26,2102.0,8.46,8.91,34.71,39.69,38.26,30.32,0.5177,0.8617,99.61,1.446,0
150.27,4.96,5.22,4.81,4.92,7.78,2097.5,8.63,8.85,33.54,39.65,38.14,30.61,0.5306,0.8428,99.88,1.52,1
154.92,4.9,4.88,4.92,5.12,8.05,2112.6,8.66,8.79,35.66,39.95,37.69,30.44,0.5282,0.8703,101.21,1.514,0
156.55,4.98,5.02,5.0,5.0,7.61,2091.3,8.46,8.27,35.0,40.02,37.56,30.32,0.4899,0.8657,98.59,1.502,0
157.09,5.0,4.94,4.91,5.0,8.17,2029.3,8.46,8.35,35.36,39.1,38.74,29.95,0.4933,0.8608,100.43,1.501,0
154.72,5.11,5.11,5.02,5.08,7.53,2061.2,8.51,8.37,35.36,40.24,37.99,30.11,0.5138,0.8605,100.85,1.486,0
156.05,4.94,5.12,4.95,4.85,7.73,2045.7,8.56,8.32,34.66,40.22,38.33,30.04,0.5175,0.8653,100.71,1.562,0
156.31,4.95,4.8,5.13,5.25,7.97,2116.1,8.52,8.48,35.94,40.78,38.14,30.07,0.5066,0.8735,99.84,1.496,0
157.38,5.2,5.0,5.12,4.99,8.04,2147.0,8.28,8.66,34.77,39.73,37.82,30.22,0.5308,0.8723,100.54,1.577,0
155.36,4.9,4.89,5.11,5.12,8.4,2074.2,8.63,8.69,34.28,39.94,38.16,30.14,0.5091,0.8605,99.81,1.494,0
155.56,5.09,5.04,5.08,5.03,8.17,2175.8,8.64,8.37,35.54,39.62,38.25,29.82,0.5149,0.8557,98.86,1.45,0
155.08,5.0,5.07,5.09,4.82,7.81,2128.7,8.32,8.86,34.62,39.94,37.87,30.21,0.5305,0.8719,100.14,1.483,0
157.93,4.95,5.1,5.06,4.94,8.18,1996.3,8.26,8.75,34.6,39.85,37.43,29.8,0.533,0.8591,99.4,1.513,0
154.92,5.18,5.12,4.94,5.1,8.11,2123.0,8.72,8.13,35.15,40.08,38.33,29.61,0.4925,0.8524,99.81,1.459,0
154.88,4.85,4.77,4.76,5.07,7.79,2098.2,8.76,8.77,34.47,40.05,37.82,30.27,0.5144,0.8461,100.0,1.506,0
151.84,4.93,5.0,4.94,5.07,8.37,2047.7,8.49,8.79,35.2,40.57,37.69,30.11,0.5538,0.8527,99.04,1.495,0
158.01,4.98,4.93,4.88,4.96,8.37,2045.1,8.88,8.87,34.93,39.56,37.81,30.41,0.538,0.8616,100.66,1.557,0
157.59,5.14,5.14,5.01,5.08,7.67,2194.6,8.35,8.47,35.23,39.96,38.04,29.58,0.5499,0.8702,99.9,1.502,0
154.35,4.93,4.96,4.98,5.07,7.96,2174.7,8.05,8.6,34.93,39.53,38.85,29.96,0.4996,0.8537,99.33,1.456,0
154.35,4.97,5.14,5.07,5.01,7.76,2113.9,8.74,8.28,34.73,40.64,37.87,29.84,0.5739,0.8579,101.02,1.438,1
154.6,5.04,4.95,5.11,5.09,8.01,2150.9,8.32,8.28,35.27,40.37,37.54,29.52,0.501,0.837,99.63,1.513,0
153.62,4.98,4.95,5.0,5.14,7.93,2054.6,8.64,8.84,35.05,39.59,37.93,30.14,0.5239,0.8725,100.92,1.487,0
153.56,4.94,5.06,4.92,5.07,8.58,2122.0,8.38,8.15,35.47,40.08,37.77,29.6,0.5213,0.8615,101.91,1.37,0
157.99,5.06,5.08,5.0,5.16,8.17,2173.9,8.29,8.37,35.01,39.58,38.33,30.0,0.5185,0.8611,100.55,1.46,0
153.7,4.99,5.06,4.98,4.79,7.55,2033.0,8.77,8.56,34.57,40.41,37.97,30.53,0.5058,0.855,97.93,1.514,0
153.12,4.83,5.16,4.97,5.0,7.81,2101.9,8.49,8.39,35.72,39.88,38.3,29.28,0.4933,0.8455,98.27,1.572,0
153.69,5.07,4.87,4.91,5.06,7.97,2132.1,8.25,8.74,36.02,40.16,38.33,29.65,0.5298,0.8581,97.89,1.518,0
159.03,4.89,4.9,4.95,4.97,8.02,2079.2,8.64,8.41,34.5,40.27,38.04,29.78,0.5183,0.8779,100.59,1.44,0
154.87,5.11,5.12,4.97,5.03,7.96,2106.3,8.23,8.43,35.28,40.09,37.72,30.08,0.5057,0.8558,100.31,1.521,0
152.58,5.14,4.84,5.01,5.07,8.24,2201.4,8.36,8.5,35.33,39.45,38.3,29.95,0.5256,0.8488,99.45,1.467,0
156.27,5.09,4.82,5.21,4.96,7.96,2116.5,8.35,8.46,35.48,40.49,38.41,29.82,0.5079,0.8635,99.17,1.503,0
152.9,5.18,4.98,4.98,4.86,7.61,2150.1,8.25,8.31,34.82,41.03,37.84,30.36,0.5045,0.8668,98.95,1.505,0
151.21,5.08,4.82,5.11,4.93,7.81,2089.6,8.61,8.96,34.72,39.7,38.01,30.54,0.5143,0.8558,100.87,1.47,0
155.11,5.1,4.97,5.02,5.01,7.82,2059.4,8.41,8.81,34.82,40.14,37.65,30.1,0.5036,0.8782,99.1,1.488,0
154.88,4.88,4.98,5.18,5.14,7.68,2075.6,8.88,8.26,35.74,39.89,37.74,29.95,0.5037,0.8583,99.36,1.495,0
155.81,5.08,4.97,5.03,4.9,7.92,2124.2,8.84,7.98,34.37,39.85,37.87,30.36,0.5298,0.8635,100.63,1.59,0
153.15,5.04,5.07,5.08,4.83,8.23,2092.7,8.46,8.42,35.12,40.07,38.41,30.08,0.5066,0.8442,99.99,1.57,0
155.71,5.05,4.95,4.88,5.15,8.08,2036.9,8.54,8.68,35.48,39.0,38.0,29.62,0.4798,0.8559,100.52,1.494,0
155.71,4.93,4.98,4.97,4.99,7.94,2132.4,8.58,8.76,35.69,39.95,38.19,30.44,0.515,0.8568,101.13,1.466,0
155.71,4.77,4.8,5.01,5.0,7.5,2059.2,8.78,8.56,34.57,40.14,37.54,29.86,0.5035,0.8625,100.67,1.447,0
158.22,4.92,4.97,4.9,4.96,8.12,1935.7,8.83,8.59,35.1,39.76,37.68,30.21,0.526,0.8709,99.16,1.544,0
150.51,4.99,4.98,5.13,5.03,7.69,2089.8,8.43,8.37,34.59,39.54,36.95,30.25,0.5016,0.8547,100.67,1.483,1
157.48,5.15,4.86,4.98,4.85,7.66,2126.7,8.57,8.67,35.37,40.58,37.84,29.62,0.5113,0.8614,100.22,1.51,0
159.49,5.03,4.97,4.97,5.05,7.98,2187.4,8.4,8.24,35.41,40.03,37.1,30.35,0.5151,0.8632,99.49,1.473,0
155.44,5.0,4.96,5.3,5.04,7.7,2128.5,8.66,8.53,35.43,40.79,37.97,30.32,0.5334,0.8592,99.47,1.465,0
150.2,5.12,5.14,5.02,4.94,7.79,2042.0,8.75,8.51,34.32,40.08,37.44,29.66,0.521,0.8579,101.35,1.444,1
155.91,4.97,4.97,5.07,4.79,7.84,2097.6,8.59,8.21,35.26,39.88,37.91,30.4,0.5165,0.8829,97.61,1.528,0
157.18,4.93,4.96,5.05,4.96,7.58,2126.3,8.81,8.34,34.47,39.72,38.69,29.99,0.5129,0.8654,98.63,1.429,0
153.54,5.0,4.91,4.94,4.99,7.78,2051.9,8.78,8.67,35.28,40.23,38.1,30.28,0.5229,0.867,99.24,1.491,0
155.63,5.06,5.07,5.11,5.1,7.54,2145.9,8.32,8.69,33.93,40.99,38.22,30.0,0.5214,0.8627,100.3,1.438,0
157.13,4.9,5.01,5.13,4.86,7.84,2084.8,8.66,8.54,35.65,39.47,38.06,30.03,0.5098,0.8699,100.15,1.514,0
153.94,4.95,5.07,5.0,5.05,8.14,2014.4,8.7,8.51,35.37,39.96,38.35,30.02,0.5129,0.8596,99.79,1.507,0
157.48,5.09,5.03,5.02,5.06,8.19,1985.6,8.27,8.24,34.76,40.06,37.73,30.33,0.5074,0.8479,99.3,1.511,0
156.14,4.87,4.92,5.01,4.81,8.16,2051.7,8.31,8.94,34.32,40.31,38.23,30.04,0.518,0.8607,102.36,1.53,0
157.32,4.78,4.96,4.9,5.03,7.83,2012.5,8.59,8.89,34.12,39.95,38.69,30.3,0.5006,0.8625,100.63,1.543,0
152.6,5.02,4.87,5.01,4.98,8.77,2159.3,8.88,8.5,35.19,40.18,37.84,29.99,0.491,0.8685,97.9,1.447,0
157.31,5.1,5.1,5.14,5.07,8.44,2147.6,8.28,8.63,35.97,39.57,38.18,29.67,0.5028,0.856,100.52,1.468,0
153.86,4.92,4.86,4.95,5.03,7.87,2061.9,8.37,8.61,35.17,40.3,38.06,30.03,0.5196,0.8458,100.56,1.506,0
154.34,5.15,4.94,4.93,4.98,8.12,2038.8,8.04,8.74,34.87,40.05,37.92,29.86,0.5155,0.8531,100.68,1.454,0
153.91,4.98,4.96,5.03,4.98,7.99,2108.7,8.76,8.57,35.09,40.36,38.36,29.57,0.5649,0.8519,100.11,1.503,0
158.21,5.12,5.03,4.94,5.12,8.43,1996.1,8.29,8.63,34.87,40.47,38.36,29.69,0.5279,0.8626,99.42,1.454,0
155.31,4.93,5.13,4.75,4.95,7.72,2068.3,8.54,8.62,33.85,39.68,38.03,29.96,0.5281,0.849,99.4,1.595,0
154.47,4.72,5.1,5.17,5.03,7.96,2136.6,8.12,8.32,35.05,40.45,38.58,30.2,0.5192,0.8709,101.25,1.523,0
159.18,5.04,5.0,5.05,5.05,7.89,2100.5,8.69,8.03,34.75,40.07,38.07,29.79,0.5287,0.855,99.63,1.577,0
156.55,5.04,5.1,5.07,5.16,8.27,2065.6,8.53,8.77,35.14,39.63,38.3,29.43,0.5284,0.8588,100.38,1.497,0
153.58,4.93,4.96,5.01,4.87,7.96,2073.1,8.24,8.4,34.77,40.29,37.68,30.69,0.5657,0.8604,100.13,1.481,0
157.47,4.96,4.97,5.1,5.01,8.33,2122.1,8.52,8.42,35.17,39.96,37.8,29.9,0.506,0.8576,99.41,1.513,0
151.7,5.07,5.0,4.93,4.77,7.57,2094.6,8.63,8.5,35.06,39.67,38.25,29.93,0.5219,0.857,101.19,1.474,0
156.41,5.02,5.1,5.0,5.09,7.75,2144.1,8.26,8.09,35.26,39.93,38.25,30.13,0.5364,0.8762,99.91,1.578,0
152.89,5.07,5.06,5.03,4.9,7.8,2195.3,9.03,8.33,34.59,40.02,37.56,30.45,0.5182,0.8553,100.35,1.499,0
153.3,5.17,4.97,5.04,5.03,7.49,2097.3,8.75,8.37,34.68,40.56,37.53,30.07,0.494,0.876,100.25,1.483,0
153.18,4.92,4.87,4.98,4.79,7.13,2047.9,8.56,8.49,34.53,40.18,38.3,30.05,0.5501,0.8707,99.38,1.488,0
154.2,5.05,4.96,5.03,5.0,7.63,2059.9,8.71,8.61,35.16,40.42,38.18,30.44,0.5256,0.8737,101.15,1.431,0
